ID,URL
1023,https://www.wongnai.com/restaurants/219931iX-chaya-cafe-%E0%B8%8A%E0%B8%B2%E0%B8%8D%E0%B9%88%E0%B8%B2-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88?_st=cD0wO2I9MjE5OTMxO2FkPXRydWU7dD0xNjQyMzQyNTEzNjQyO3JpPTFYN2FOazJycXVWMVVIMzVIbzQ2R0ZLc0Zyak01UTtpPTFYNnpyM29TTFptU014OWJSZjFUclJvZGNpNXJiSTt3cmVmPXNyOw%3D%3D
1024,https://www.wongnai.com/restaurants/390348wA-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0?_st=cD0xO2I9MzkwMzQ4O2FkPWZhbHNlO3Q9MTY0MjM0MjUxMzY1MTtyaT0xWDdhTmsycm43VWNKbHJZOXBZam5CenNPMG9DZm47aT0xWDZ6cjNvU0xabVNNeDliUmYxVHJSb2RjaTVyYkk7d3JlZj1zcjs%3D
1025,https://www.wongnai.com/restaurants/555272XX-casa-de-lao-e-sarn-eatery-%E0%B8%84%E0%B8%B2%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%A5%E0%B8%B2%E0%B8%A7-%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A1%E0%B8%93%E0%B8%91%E0%B8%A5%E0%B8%AA%E0%B8%B2%E0%B8%A2-2?_st=cD0yO2I9NTU1MjcyO2FkPWZhbHNlO3Q9MTY0MjM0MjUxMzY1NDtyaT0xWDdhTmsycm41WkZLYkNYTUZlNVZWaWNkMnEydHc7aT0xWDZ6cjNvU0xabVNNeDliUmYxVHJSb2RjaTVyYkk7d3JlZj1zcjs%3D
1026,https://www.wongnai.com/restaurants/613194PI-coffee-bar-korat?_st=cD0zO2I9NjEzMTk0O2FkPWZhbHNlO3Q9MTY0MjM0MjUxMzY1NTtyaT0xWDdhTmsycnJLOHkyUEE2WVZmZlZYWnpMT1lLTXE7aT0xWDZ6cjNvU0xabVNNeDliUmYxVHJSb2RjaTVyYkk7d3JlZj1zcjs%3D
1027,https://www.wongnai.com/restaurants/thongnoodle?_st=cD00O2I9Mjk2MjE3O2FkPWZhbHNlO3Q9MTY0MjM0MjUxMzY1NjtyaT0xWDdhTmsycnBtSEp6RW9LM25WMHBuR1c1UHBoRTE7aT0xWDZ6cjNvU0xabVNNeDliUmYxVHJSb2RjaTVyYkk7d3JlZj1zcjs%3D
1028,https://www.wongnai.com/restaurants/261581Do-%E0%B9%80%E0%B8%A7%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-2498-%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%81%E0%B8%84%E0%B8%A3%E0%B8%B0?_st=cD01O2I9MjYxNTgxO2FkPWZhbHNlO3Q9MTY0MjM0MjUxMzY1ODtyaT0xWDdhTmsycmxYQ2I2aXhlUnhTbHMzYnc0aGdUMlY7aT0xWDZ6cjNvU0xabVNNeDliUmYxVHJSb2RjaTVyYkk7d3JlZj1zcjs%3D
1029,https://www.wongnai.com/restaurants/1185523wN-balance-cafe-bakery-balance-cafe-bakery?_st=cD02O2I9MTE4NTUyMzthZD1mYWxzZTt0PTE2NDIzNDI1MTM2NTk7cmk9MVg3YU5rMnJsa0IwOUhzWUZFUWZLaEdTdjRJYkNGO2k9MVg2enIzb1NMWm1TTXg5YlJmMVRyUm9kY2k1cmJJO3dyZWY9c3I7
1030,https://www.wongnai.com/restaurants/844429qZ-park-coffee-bar-khaoyai?_st=cD0xOTtiPTg0NDQyOTthZD1mYWxzZTt0PTE2NDIzNDI0MzEwNTI7cmk9MVg3YU5rMmhOMjc5N2liczJJZEx1bmV3QXc2VVVTO2k9MVg2enIzb0h3T0FqTW5MTDNNT28xR3FuaHUyUGxnO3dyZWY9YW5kcm9pZDs%3D
1031,https://www.wongnai.com/restaurants/199880Ov-mister-mushroom?_st=cD0yMDtiPTE5OTg4MDthZD1mYWxzZTt0PTE2NDIzNDI0MzEwNTM7cmk9MVg3YU5rMmhPeTFKdDFNUmVsbER5R05ybmI4dkRJO2k9MVg2enIzb0h3T0FqTW5MTDNNT28xR3FuaHUyUGxnO3dyZWY9YW5kcm9pZDs%3D
1032,https://www.wongnai.com/restaurants/753547UT-gay-ray?_st=cD05O2I9NzUzNTQ3O2FkPWZhbHNlO3Q9MTY0MjM0MjUxMzY2MDtyaT0xWDdhTmsycmx4S1pLUFRmME41VHl0cFRhdHhQVFA7aT0xWDZ6cjNvU0xabVNNeDliUmYxVHJSb2RjaTVyYkk7d3JlZj1zcjs%3D
